"Subject","Function"
"Libxml2","xmlwriter.c:xmlTextWriterEndCDATA"
"Libxml2","xmlwriter.c:xmlTextWriterEndDTD"
"Libxml2","xmlwriter.c:xmlTextWriterEndDTDElement"
"Libxml2","xmlwriter.c:xmlTextWriterEndDTDAttlist"
"Libxml2","xmlwriter.c:xmlTextWriterEndDTDEntity"
"Libxml2","xmlwriter.c:xmlTextWriterEndComment"
"Libxml2","xmlwriter.c:xmlTextWriterFlush"
"Libxml2","xmlwriter.c:xmlTextWriterStartComment"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatComment"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatComment"
"Libxml2","xmlwriter.c:xmlTextWriterVSprintf"
"Libxml2","xmlwriter.c:xmlTextWriterWriteComment"
"Libxml2","xmlwriter.c:xmlTextWriterStartElement"
"Libxml2","xmlwriter.c:xmlTextWriterStartElementNS"
"Libxml2","xmlwriter.c:xmlTextWriterFullEndElement"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatRaw"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatRaw"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatString"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatString"
"Libxml2","xmlwriter.c:xmlTextWriterWriteBase64"
"Libxml2","xmlwriter.c:xmlOutputBufferWriteBase64"
"Libxml2","xmlwriter.c:xmlTextWriterWriteBinHex"
"Libxml2","xmlwriter.c:xmlOutputBufferWriteBinHex"
"Libxml2","xmlwriter.c:xmlTextWriterStartAttributeNS"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatAttribute"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatAttribute"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatAttributeNS"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatAttributeNS"
"Libxml2","xmlwriter.c:xmlTextWriterWriteAttributeNS"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatElement"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatElement"
"Libxml2","xmlwriter.c:xmlTextWriterWriteElement"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatElementNS"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatElementNS"
"Libxml2","xmlwriter.c:xmlTextWriterWriteElementNS"
"Libxml2","xmlwriter.c:xmlTextWriterStartPI"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatPI"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatPI"
"Libxml2","xmlwriter.c:xmlTextWriterWritePI"
"Libxml2","xmlwriter.c:xmlTextWriterStartCDATA"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatCDATA"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatCDATA"
"Libxml2","xmlwriter.c:xmlTextWriterWriteCDATA"
"Libxml2","xmlwriter.c:xmlTextWriterStartDTD"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatDTD"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatDTD"
"Libxml2","xmlwriter.c:xmlTextWriterWriteDTD"
"Libxml2","xmlwriter.c:xmlTextWriterStartDTDElement"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatDTDElement"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatDTDElement"
"Libxml2","xmlwriter.c:xmlTextWriterWriteDTDElement"
"Libxml2","xmlwriter.c:xmlTextWriterStartDTDAttlist"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatDTDAttlist"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatDTDAttlist"
"Libxml2","xmlwriter.c:xmlTextWriterWriteDTDAttlist"
"Libxml2","xmlwriter.c:xmlTextWriterStartDTDEntity"
"Libxml2","xmlwriter.c:xmlTextWriterWriteFormatDTDInternalEntity"
"Libxml2","xmlwriter.c:xmlTextWriterWriteVFormatDTDInternalEntity"
"Libxml2","xmlwriter.c:xmlTextWriterWriteDTDInternalEntity"
"Libxml2","xmlwriter.c:xmlTextWriterWriteDTDEntity"
"Libxml2","xmlwriter.c:xmlTextWriterWriteDTDExternalEntity"
"Libxml2","xmlwriter.c:xmlTextWriterWriteDTDExternalEntityContents"
"Libxml2","xmlwriter.c:xmlTextWriterWriteDTDNotation"
"Libxml2","xmlwriter.c:xmlTextWriterSetIndent"
"Libxml2","xmlwriter.c:xmlTextWriterSetIndentString"
"Libxml2","xmlwriter.c:xmlTextWriterSetQuoteChar"
"Libxml2","timsort.h:libxml_domnode_binary_insertion_sort"
"Libxml2","timsort.h:libxml_domnode_binary_insertion_sort_start"
"Libxml2","xpath.c:wrap_cmp"
"Libxml2","xpath.c:xmlXPathCmpNodesExt"
"Libxml2","timsort.h:libxml_domnode_binary_insertion_find"
"Libxml2","timsort.h:libxml_domnode_tim_sort"
"Libxml2","timsort.h:compute_minrun"
"Libxml2","timsort.h:PUSH_NEXT"
"Libxml2","timsort.h:libxml_domnode_count_run"
"Libxml2","timsort.h:libxml_domnode_reverse_elements"
"Libxml2","timsort.h:libxml_domnode_tim_sort_merge"
"Libxml2","timsort.h:libxml_domnode_tim_sort_resize"
"Libxml2","timsort.h:libxml_domnode_check_invariant"
"Libxml2","timsort.h:libxml_domnode_tim_sort_collapse"
"Libxml2","xpath.c:xmlXPathErr"
"Libxml2","xpath.c:xmlXPatherror"
"Libxml2","xpath.c:xmlXPathDebugDumpCompExpr"
"Libxml2","xpath.c:xmlXPathDebugDumpStepOp"
"Libxml2","xpath.c:xmlXPathContextSetCache"
"Libxml2","xpath.c:xmlXPathNewCache"
"Libxml2","xpath.c:xmlXPathFreeCache"
"Libxml2","xpath.c:xmlXPathCacheFreeObjectList"
"Libxml2","xpath.c:xmlPointerListFree"
"Libxml2","xpath.c:valuePop"
"Libxml2","xpath.c:valuePush"
"Libxml2","xpath.c:xmlXPathPErrMemory"
"Libxml2","xpath.c:xmlXPathPopBoolean"
"Libxml2","xpath.c:xmlXPathCastToBoolean"
"Libxml2","xpath.c:xmlXPathCastNodeSetToBoolean"
"Libxml2","xpath.c:xmlXPathCastStringToBoolean"
"Libxml2","xpath.c:xmlXPathCastNumberToBoolean"
"Libxml2","xpath.c:xmlXPathReleaseObject"
"Libxml2","xpath.c:xmlPointerListCreate"
"Libxml2","xpath.c:xmlPointerListAddSize"
"Libxml2","xpath.c:xmlXPathPopNumber"
"Libxml2","xpath.c:xmlXPathCastToNumber"
"Libxml2","xpath.c:xmlXPathCastNodeSetToNumber"
"Libxml2","xpath.c:xmlXPathCastNodeSetToString"
"Libxml2","xpath.c:xmlXPathNodeSetSort"
"Libxml2","xpath.c:xmlXPathCastNodeToString"
"Libxml2","xpath.c:xmlXPathCastStringToNumber"
"Libxml2","xpath.c:xmlXPathStringEvalNumber"
"Libxml2","xpath.c:xmlXPathCastBooleanToNumber"
"Libxml2","xpath.c:xmlXPathPopString"
"Libxml2","xpath.c:xmlXPathCastToString"
"Libxml2","xpath.c:xmlXPathCastBooleanToString"
"Libxml2","xpath.c:xmlXPathCastNumberToString"
"Libxml2","xpath.c:xmlXPathFormatNumber"
"Libxml2","xpath.c:xmlXPathPopNodeSet"
"Libxml2","xpath.c:xmlXPathPopExternal"
"Libxml2","xpath.c:xmlXPathOrderDocElems"
"Libxml2","xpath.c:xmlXPathCmpNodes"
"Libxml2","xpath.c:xmlXPathNodeSetAddNs"
"Libxml2","xpath.c:xmlXPathNodeSetAdd"
"Libxml2","xpath.c:xmlXPathNodeSetAddUnique"
"Libxml2","xpath.c:xmlXPathNodeSetMerge"
"Libxml2","xpath.c:xmlXPathNodeSetDel"
"Libxml2","xpath.c:xmlXPathNodeSetRemove"
"Libxml2","xpath.c:xmlXPathNewValueTree"
"Libxml2","xpath.c:xmlXPathNewNodeSetList"
"Libxml2","xpath.c:xmlXPathWrapNodeSet"
"Libxml2","xpath.c:xmlXPathFreeNodeSetList"
"Libxml2","xpath.c:xmlXPathDifference"
"Libxml2","xpath.c:xmlXPathIntersection"
"Libxml2","xpath.c:xmlXPathDistinctSorted"
"Libxml2","xpath.c:xmlXPathDistinct"
"Libxml2","xpath.c:xmlXPathHasSameNodes"
"Libxml2","xpath.c:xmlXPathNodeLeadingSorted"
"Libxml2","xpath.c:xmlXPathNodeLeading"
"Libxml2","xpath.c:xmlXPathLeadingSorted"
"Libxml2","xpath.c:xmlXPathLeading"
"Libxml2","xpath.c:xmlXPathNodeTrailingSorted"
"Libxml2","xpath.c:xmlXPathNodeTrailing"
"Libxml2","xpath.c:xmlXPathTrailingSorted"
"Libxml2","xpath.c:xmlXPathTrailing"
"Libxml2","xpath.c:xmlXPathRegisterFunc"
"Libxml2","xpath.c:xmlXPathRegisterFuncNS"
"Libxml2","xpath.c:xmlXPathRegisterFuncLookup"
"Libxml2","xpath.c:xmlXPathFunctionLookup"
"Libxml2","xpath.c:xmlXPathFunctionLookupNS"
"Libxml2","xpath.c:xmlXPathRegisteredFuncsCleanup"
"Libxml2","xpath.c:xmlXPathRegisterVariable"
"Libxml2","xpath.c:xmlXPathRegisterVariableNS"
"Libxml2","xpath.c:xmlXPathFreeObjectEntry"
"Libxml2","xpath.c:xmlXPathRegisterVariableLookup"
"Libxml2","xpath.c:xmlXPathVariableLookup"
"Libxml2","xpath.c:xmlXPathVariableLookupNS"
"Libxml2","xpath.c:xmlXPathCacheObjectCopy"
"Libxml2","xpath.c:xmlXPathCacheWrapNodeSet"
"Libxml2","xpath.c:xmlXPathCacheNewString"
"Libxml2","xpath.c:xmlXPathCacheNewBoolean"
"Libxml2","xpath.c:xmlXPathNewBoolean"
"Libxml2","xpath.c:xmlXPathCacheNewFloat"
"Libxml2","xpath.c:xmlXPathNewFloat"
"Libxml2","xpath.c:xmlXPathObjectCopy"
"Libxml2","xpointer.c:xmlXPtrLocationSetMerge"
"Libxml2","xpointer.c:xmlXPtrLocationSetAdd"
"Libxml2","xpointer.c:xmlXPtrRangesEqual"
"Libxml2","xpath.c:xmlXPathRegisteredVariablesCleanup"
"Libxml2","xpath.c:xmlXPathRegisterNs"
"Libxml2","xpath.c:xmlXPathNsLookup"
"Libxml2","xpath.c:xmlXPathRegisteredNsCleanup"
"Libxml2","xpath.c:xmlXPathWrapString"
"Libxml2","xpath.c:xmlXPathNewCString"
"Libxml2","xpath.c:xmlXPathWrapCString"
"Libxml2","xpath.c:xmlXPathWrapExternal"
"Libxml2","xpath.c:xmlXPathConvertString"
"Libxml2","xpath.c:xmlXPathCastNodeToNumber"
"Libxml2","xpath.c:xmlXPathConvertNumber"
"Libxml2","xpath.c:xmlXPathConvertBoolean"
"Libxml2","xpath.c:xmlXPathNewContext"
"Libxml2","xpath.c:xmlXPathRegisterAllFunctions"
"Libxml2","xpath.c:xmlXPathBooleanFunction"
"Libxml2","xpath.c:xmlXPathCacheConvertBoolean"
"Libxml2","xpath.c:xmlXPathCeilingFunction"
"Libxml2","xpath.c:xmlXPathNumberFunction"
"Libxml2","xpath.c:xmlXPathCacheConvertNumber"
"Libxml2","xpath.c:xmlXPathCountFunction"
"Libxml2","xpath.c:xmlXPathConcatFunction"
"Libxml2","xpath.c:xmlXPathStringFunction"
"Libxml2","xpath.c:xmlXPathCacheWrapString"
"Libxml2","xpath.c:xmlXPathCacheConvertString"
"Libxml2","xpath.c:xmlXPathCacheNewCString"
"Libxml2","xpath.c:xmlXPathContainsFunction"
"Libxml2","xpath.c:xmlXPathIdFunction"
"Libxml2","xpath.c:xmlXPathGetElementsByIds"
"Libxml2","xpath.c:xmlXPathFalseFunction"
"Libxml2","xpath.c:xmlXPathFloorFunction"
"Libxml2","xpath.c:xmlXPathLastFunction"
"Libxml2","xpath.c:xmlXPathLangFunction"
"Libxml2","xpath.c:xmlXPathLocalNameFunction"
"Libxml2","xpath.c:xmlXPathCacheNewNodeSet"
"Libxml2","xpath.c:xmlXPathNotFunction"
"Libxml2","xpath.c:xmlXPathNameFunction"
"Libxml2","xpath.c:xmlXPathNamespaceURIFunction"
"Libxml2","xpath.c:xmlXPathNormalizeFunction"
"Libxml2","xpath.c:xmlXPathPositionFunction"
"Libxml2","xpath.c:xmlXPathRoundFunction"
"Libxml2","xpath.c:xmlXPathStringLengthFunction"
"Libxml2","xpath.c:xmlXPathStartsWithFunction"
"Libxml2","xpath.c:xmlXPathSubstringFunction"
"Libxml2","xpath.c:xmlXPathSubstringBeforeFunction"
"Libxml2","xpath.c:xmlXPathSubstringAfterFunction"
"Libxml2","xpath.c:xmlXPathSumFunction"
"Libxml2","xpath.c:xmlXPathTrueFunction"
"Libxml2","xpath.c:xmlXPathTranslateFunction"
"Libxml2","xpath.c:xmlXPathEscapeUriFunction"
"Libxml2","xpath.c:xmlXPathFreeContext"
"Libxml2","xpath.c:xmlXPathNewParserContext"
"Libxml2","xpath.c:xmlXPathNewCompExpr"
"Libxml2","xpath.c:xmlXPathFreeParserContext"
"Libxml2","xpath.c:xmlXPathEqualValues"
"Libxml2","xpath.c:xmlXPathEqualNodeSets"
"Libxml2","xpath.c:xmlXPathNodeValHash"
"Libxml2","xpath.c:xmlXPathEqualNodeSetFloat"
"Libxml2","xpath.c:xmlXPathEqualNodeSetString"
"Libxml2","xpath.c:xmlXPathStringHash"
"Libxml2","xpath.c:xmlXPathEqualValuesCommon"
"Libxml2","xpath.c:xmlXPathNotEqualValues"
"Libxml2","xpath.c:xmlXPathCompareValues"
"Libxml2","xpath.c:xmlXPathCompareNodeSets"
"Libxml2","xpath.c:xmlXPathCompareNodeSetValue"
"Libxml2","xpath.c:xmlXPathCompareNodeSetFloat"
"Libxml2","xpath.c:xmlXPathCompareNodeSetString"
"Libxml2","xpath.c:xmlXPathValueFlipSign"
"Libxml2","xpath.c:xmlXPathAddValues"
"Libxml2","xpath.c:xmlXPathSubValues"
"Libxml2","xpath.c:xmlXPathMultValues"
"Libxml2","xpath.c:xmlXPathDivValues"
"Libxml2","xpath.c:xmlXPathModValues"
"Libxml2","xpath.c:xmlXPathNextSelf"
"Libxml2","xpath.c:xmlXPathNextChild"
"Libxml2","xpath.c:xmlXPathNextDescendant"
"Libxml2","xpath.c:xmlXPathNextDescendantOrSelf"
"Libxml2","xpath.c:xmlXPathNextParent"
"Libxml2","xpath.c:xmlXPathNextAncestor"
"Libxml2","xpath.c:xmlXPathNextAncestorOrSelf"
"Libxml2","xpath.c:xmlXPathNextFollowingSibling"
"Libxml2","xpath.c:xmlXPathNextPrecedingSibling"
"Libxml2","xpath.c:xmlXPathNextFollowing"
"Libxml2","xpath.c:xmlXPathNextPreceding"
"Libxml2","xpath.c:xmlXPathIsAncestor"
"Libxml2","xpath.c:xmlXPathNextNamespace"
"Libxml2","xpath.c:xmlXPathNextAttribute"
"Libxml2","xpath.c:xmlXPathRoot"
"Libxml2","xpath.c:xmlXPathParseNCName"
"Libxml2","xpath.c:xmlXPathParseNameComplex"
"Libxml2","xpath.c:xmlXPathCurrentChar"
"Libxml2","xpath.c:xmlXPathParseName"
"Libxml2","xpath.c:xmlXPathIsNodeType"
"Libxml2","xpath.c:xmlXPathEvalPredicate"
"Libxml2","xpath.c:xmlXPathEvaluatePredicateResult"
"Libxml2","xpath.c:xmlXPathCtxtCompile"
"Libxml2","xpath.c:xmlXPathTryStreamCompile"
"Libxml2","xpath.c:xmlXPathCompileExpr"
"Libxml2","xpath.c:xmlXPathCompAndExpr"
"Libxml2","xpath.c:xmlXPathCompEqualityExpr"
"Libxml2","xpath.c:xmlXPathCompRelationalExpr"
"Libxml2","xpath.c:xmlXPathCompAdditiveExpr"
"Libxml2","xpath.c:xmlXPathCompMultiplicativeExpr"
"Libxml2","xpath.c:xmlXPathCompUnaryExpr"
"Libxml2","xpath.c:xmlXPathCompUnionExpr"
"Libxml2","xpath.c:xmlXPathCompPathExpr"
"Libxml2","xpath.c:xmlXPathScanName"
"Libxml2","xpath.c:xmlXPathCompExprAdd"
"Libxml2","xpath.c:xmlXPathCompLocationPath"
"Libxml2","xpath.c:xmlXPathCompRelativeLocationPath"
"Libxml2","xpath.c:xmlXPathCompStep"
"Libxml2","xpath.c:xmlXPathIsAxisName"
"Libxml2","xpath.c:xmlXPathCompNodeTest"
"Libxml2","xpath.c:xmlXPathParseLiteral"
"Libxml2","xpath.c:xmlXPathCompPredicate"
"Libxml2","xpath.c:xmlXPathCompFilterExpr"
"Libxml2","xpath.c:xmlXPathCompPrimaryExpr"
"Libxml2","xpath.c:xmlXPathCompVariableReference"
"Libxml2","xpath.c:xmlXPathParseQName"
"Libxml2","xpath.c:xmlXPathCompNumber"
"Libxml2","xpath.c:xmlXPathCompLiteral"
"Libxml2","xpath.c:xmlXPathCompFunctionCall"
"Libxml2","xpath.c:xmlXPathOptimizeExpression"
"Libxml2","xpath.c:xmlXPathCompile"
"Libxml2","xpath.c:xmlXPathCompiledEval"
"Libxml2","xpath.c:xmlXPathCompiledEvalInternal"
"Libxml2","xpath.c:xmlXPathCompParserContext"
"Libxml2","xpath.c:xmlXPathRunEval"
"Libxml2","xpath.c:xmlXPathRunStreamEval"
"Libxml2","xpath.c:xmlXPathCompOpEvalToBoolean"
"Libxml2","xpath.c:xmlXPathCheckOpLimit"
"Libxml2","xpath.c:xmlXPathCompOpEval"
"Libxml2","xpath.c:xmlXPathNodeCollectAndTest"
"Libxml2","xpath.c:xmlXPathIsPositionalPredicate"
"Libxml2","xpath.c:xmlXPathCompOpEvalPredicate"
"Libxml2","xpath.c:xmlXPathNodeSetFilter"
"Libxml2","xpath.c:xmlXPathNodeSetClear"
"Libxml2","xpath.c:xmlXPathNodeSetClearFromPos"
"Libxml2","xpath.c:xmlXPathSetFrame"
"Libxml2","xpath.c:xmlXPathPopFrame"
"Libxml2","xpath.c:xmlXPathCompOpEvalFirst"
"Libxml2","xpath.c:xmlXPathCompSwap"
"Libxml2","xpath.c:xmlXPathCompOpEvalFilterFirst"
"Libxml2","xpath.c:xmlXPathCompOpEvalLast"
"Libxml2","xpath.c:xmlXPathNodeSetKeepLast"
"Libxml2","xpath.c:xmlXPathLocationSetFilter"
"Libxml2","xpointer.c:xmlXPtrLocationSetCreate"
"Libxml2","xpointer.c:xmlXPtrNewRange"
"Libxml2","xpointer.c:xmlXPtrNewRangeInternal"
"Libxml2","xpointer.c:xmlXPtrRangeCheckOrder"
"Libxml2","xpointer.c:xmlXPtrCmpPoints"
"Libxml2","xpointer.c:xmlXPtrNewRangeNodeObject"
"Libxml2","xpointer.c:xmlXPtrWrapLocationSet"
"Libxml2","xpath.c:xmlXPathNodeSetMergeAndClear"
"Libxml2","xpath.c:xmlXPathNodeSetMergeAndClearNoDupls"
"Libxml2","xpath.c:xmlXPathNextChildElement"
"Libxml2","xpath.c:xmlXPathNextPrecedingInternal"
"Libxml2","xpath.c:xmlXPathCompiledEvalToBoolean"
"Libxml2","xpath.c:xmlXPathEvalExpr"
"Libxml2","xpath.c:xmlXPathEval"
"Libxml2","xpath.c:xmlXPathSetContextNode"
"Libxml2","xpath.c:xmlXPathNodeEval"
"Libxml2","xpath.c:xmlXPathEvalExpression"
"Libxml2","xpointer.c:xmlXPtrNewRangePoints"
"Libxml2","xpointer.c:xmlXPtrNewRangePointNode"
"Libxml2","xpointer.c:xmlXPtrNewRangeNodePoint"
"Libxml2","xpointer.c:xmlXPtrNewRangeNodes"
"Libxml2","xpointer.c:xmlXPtrNewCollapsedRange"
"Libxml2","xpointer.c:xmlXPtrLocationSetDel"
"Libxml2","xpointer.c:xmlXPtrLocationSetRemove"
"Libxml2","xpointer.c:xmlXPtrNewLocationSetNodes"
"Libxml2","xpointer.c:xmlXPtrNewLocationSetNodeSet"
"Libxml2","xpointer.c:xmlXPtrRangeFunction"
"Libxml2","xpointer.c:xmlXPtrCoveringRange"
"Libxml2","xpointer.c:xmlXPtrGetArity"
"Libxml2","xpointer.c:xmlXPtrGetIndex"
"Libxml2","xpointer.c:xmlXPtrRangeInsideFunction"
"Libxml2","xpointer.c:xmlXPtrInsideRange"
"Libxml2","xpointer.c:xmlXPtrStringRangeFunction"
"Libxml2","xpointer.c:xmlXPtrGetStartPoint"
"Libxml2","xpointer.c:xmlXPtrGetEndPoint"
"Libxml2","xpointer.c:xmlXPtrAdvanceChar"
"Libxml2","xpointer.c:xmlXPtrGetLastChar"
"Libxml2","xpointer.c:xmlXPtrSearchString"
"Libxml2","xpointer.c:xmlXPtrMatchString"
"Libxml2","xpointer.c:xmlXPtrStartPointFunction"
"Libxml2","xpointer.c:xmlXPtrNewPoint"
"Libxml2","xpointer.c:xmlXPtrEndPointFunction"
"Libxml2","xpointer.c:xmlXPtrNbLocChildren"
"Libxml2","xpointer.c:xmlXPtrHereFunction"
"Libxml2","xpointer.c:xmlXPtrOriginFunction"
"Libxml2","xpointer.c:xmlXPtrBuildNodeList"
"Libxml2","xpointer.c:xmlXPtrBuildRangeNodeList"
"Libxml2","xpointer.c:xmlXPtrRangeToFunction"
"Libxml2","xpointer.c:xmlXPtrEvalRangePredicate"
"Poppler","poppler/Annot.cc:_ZN11AnnotBorderD0Ev"
"Poppler","poppler/Annot.h:_ZN11AnnotBorder8setWidthEd"
"Poppler","poppler/Annot.h:_ZNK11AnnotBorder8getWidthEv"
"Poppler","poppler/Annot.h:_ZNK11AnnotBorder13getDashLengthEv"
"Poppler","poppler/Annot.h:_ZNK11AnnotBorder7getDashEv"
"Poppler","poppler/Annot.h:_ZNK11AnnotBorder8getStyleEv"
"Poppler","poppler/Annot.cc:_ZN11AnnotBorderD2Ev"
"Poppler","goo/gmem.h:_Z5gfreePv"
"Poppler","poppler/Annot.h:_ZN16AnnotBorderArrayD2Ev"
"Poppler","poppler/Annot.h:_ZN16AnnotBorderArrayD0Ev"
"Poppler","poppler/Annot.h:_ZNK16AnnotBorderArray7getTypeEv"
"Poppler","poppler/Annot.cc:_ZNK16AnnotBorderArray13writeToObjectEP4XRef"
"Poppler","poppler/Object.h:_ZN6ObjectC2Ed"
"Poppler","poppler/Array.cc:_ZN5Array3addEO6Object"
"Poppler","poppler/Object.h:_ZN6ObjectC2EOS_"
"Poppler","poppler/Object.h:_ZN6ObjectD2Ev"
"Poppler","poppler/Object.cc:_ZN6Object4freeEv"
"Poppler","goo/GooString.h:_ZN9GooStringD2Ev"
"Poppler","poppler/Array.h:_ZN5Array6decRefEv"
"Poppler","poppler/Dict.h:_ZN4Dict6decRefEv"
"Poppler","poppler/Dict.h:_ZN4DictD2Ev"
"Poppler","poppler/Stream.h:_ZN6Stream6decRefEv"
"Poppler","poppler/Object.h:_ZN6ObjectC2EP5Array"
"Poppler","poppler/Annot.h:_ZN13AnnotBorderBSD2Ev"
"Poppler","poppler/Annot.h:_ZN13AnnotBorderBSD0Ev"
"Poppler","poppler/Annot.h:_ZNK13AnnotBorderBS7getTypeEv"
"Poppler","poppler/Annot.cc:_ZNK13AnnotBorderBS13writeToObjectEP4XRef"
"Poppler","poppler/Dict.cc:_ZN4Dict3setEPKcO6Object"
"Poppler","poppler/Object.h:_ZNK6Object6isNullEv"
"Poppler","poppler/Error.cc:_Z5error13ErrorCategoryxPKcz"
"Poppler","goo/GooString.cc:_ZN9GooString7formatvEPKcP13__va_list_tag"
"Poppler","goo/GooString.h:_ZN9GooStringC2Ev"
"Poppler","goo/GooString.cc:_ZN9GooString8appendfvEPKcP13__va_list_tag"
"Poppler","goo/GooString.h:_ZN9GooString6appendEc"
"Poppler","goo/gmem.h:_Z8gmallocniib"
"Poppler","goo/GooCheckedOps.h:_Z15checkedMultiplyIiEbT_S0_PS0_"
"Poppler","goo/gmem.h:_Z7gmallocmb"
"Poppler","goo/gmem.h:_Z9greallocnPviibb"
"Poppler","goo/gmem.h:_Z8greallocPvmb"
"Poppler","goo/GooString.cc:_ZN12_GLOBAL__N_19formatIntExPcibiiPPKcPib"
"Poppler","goo/GooString.cc:_ZN12_GLOBAL__N_110formatUIntEyPcibiiPPKcPib"
"Poppler","goo/GooString.cc:_ZN12_GLOBAL__N_112formatDoubleEdPciibPPKcPi"
"Poppler","goo/GooString.cc:_ZN12_GLOBAL__N_122formatDoubleSmallAwareEdPciibPPKcPi"
"Poppler","goo/GooString.h:_ZNK9GooString9getLengthEv"
"Poppler","goo/GooString.h:_ZN9GooString6appendEPKci"
"Poppler","goo/GooString.h:_ZNK9GooString7getCharEi"
"Poppler","goo/GooString.cc:_ZN9GooString7appendfEPKcz"
"Poppler","poppler/Dict.cc:_ZN4Dict6removeEPKc"
"Poppler","poppler/Dict.cc:_ZN4Dict4findB5cxx11EPKc"
"Poppler","poppler/Dict.cc:_ZNK4Dict4findB5cxx11EPKc"
"Poppler","poppler/Dict.cc:_ZNK4Dict12CmpDictEntryclERKSt4pairINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE6ObjectESB_"
"Poppler","poppler/Object.h:_ZN6ObjectaSEOS_"
"Poppler","poppler/Dict.cc:_ZNK4Dict12CmpDictEntryclERKSt4pairINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE6ObjectEPKc"
"Poppler","poppler/Dict.cc:_ZZNK4Dict4findB5cxx11EPKcENKUlRKSt4pairINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE6ObjectEE_clESC_"
"Poppler","poppler/Dict.cc:_ZN4Dict3addEPKcO6Object"
"Poppler","poppler/Annot.cc:_ZNK13AnnotBorderBS12getStyleNameEv"
"Poppler","poppler/Object.h:_ZN6ObjectC2E7ObjTypePKc"
"Poppler","goo/gmem.h:_Z10copyStringPKc"
"Poppler","poppler/Object.h:_ZN6ObjectC2EP4Dict"
"Poppler","poppler/Annot.cc:_ZN5Annot4drawEP3Gfxb"
"Poppler","poppler/Annot.cc:_ZN5Annot9isVisibleEb"
"Poppler","poppler/PDFDoc.h:_ZNK6PDFDoc10getCatalogEv"
"Poppler","poppler/Catalog.h:_ZN7Catalog19getOptContentConfigEv"
"Poppler","poppler/OptionalContent.cc:_ZN4OCGs19optContentIsVisibleEPK6Object"
"Poppler","poppler/Object.h:_ZNK6Object5isRefEv"
"Poppler","poppler/Object.h:_ZNK6Object6getRefEv"
"Poppler","poppler/OptionalContent.cc:_ZN4OCGs12findOcgByRefE3Ref"
"Poppler","poppler/Object.h:_ZNKSt4hashI3RefEclES0_"
"Poppler","poppler/Object.h:_Zeq3RefS_"
"Poppler","poppler/OptionalContent.h:_ZNK20OptionalContentGroup8getStateEv"
"Poppler","poppler/Object.cc:_ZNK6Object5fetchEP4XRefi"
"Poppler","poppler/Object.cc:_ZNK6Object4copyEv"
"Poppler","poppler/Object.h:_ZN6ObjectC2Ev"
"Poppler","goo/GooString.h:_ZNK9GooString4copyEv"
"Poppler","goo/GooString.h:_ZN9GooStringC2EPKS_"
"Poppler","poppler/Array.h:_ZN5Array6incRefEv"
"Poppler","poppler/Dict.h:_ZN4Dict6incRefEv"
"Poppler","poppler/Stream.h:_ZN6Stream6incRefEv"
"Poppler","poppler/Object.h:_ZNK6Object6isDictEv"
"Poppler","poppler/Object.h:_ZNK6Object7getTypeEv"
"Poppler","poppler/Object.h:_ZNK6Object7getDictEv"
"Poppler","poppler/Dict.cc:_ZNK4Dict6lookupEPKci"
"Poppler","poppler/Object.h:_ZN6ObjectC2E7ObjType"
"Poppler","poppler/Object.h:_ZNK6Object6isNameEPKc"
"Poppler","poppler/Object.h:_ZNK6Object7isArrayEv"
"Poppler","poppler/OptionalContent.cc:_ZN4OCGs20evalOCVisibilityExprEPK6Objecti"
"Poppler","poppler/Object.h:_ZNK6Object14arrayGetLengthEv"
"Poppler","poppler/Array.h:_ZNK5Array9getLengthEv"
"Poppler","poppler/Object.h:_ZNK6Object8arrayGetEii"
"Poppler","poppler/Array.cc:_ZNK5Array3getEii"
"Poppler","poppler/Object.h:_ZNK6Object10arrayGetNFEi"
