"Subject","Fuzzer","Trial_Nr","Sat_Length","Delta","Crs_Trg_Timeout","Fct_Cov_Timeout","Dfc_Cov_Timeout","Crs_Trg_N_Bugs","Fct_Cov_N_Bugs","Dfc_Cov_N_Bugs","N_UCs","N_Diff_Bugs1","N_Diff_Bugs2","N_Diff_Timeout1","N_Diff_Timeout2","Ratio_Diff_Bugs1","Ratio_Diff_Bugs2","Ratio_Diff_Timeout1","Ratio_Diff_Timeout2"
"JasPer","Honggfuzz",11,480,2,495,495,495,3,3,3,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",11,540,0,555,555,555,3,3,3,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",11,540,1,555,555,555,3,3,3,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",11,540,2,555,555,555,3,3,3,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",11,600,0,615,615,615,3,3,3,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",11,600,1,615,615,615,3,3,3,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",11,600,2,615,615,615,3,3,3,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,60,0,75,75,75,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,60,1,75,75,75,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,60,2,75,75,75,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,120,0,135,135,135,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,120,1,135,135,135,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,120,2,135,135,135,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,180,0,195,195,195,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,180,1,195,195,195,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,180,2,195,195,195,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,240,0,255,255,255,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,240,1,255,255,255,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,240,2,255,255,255,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,300,0,315,315,315,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,300,1,315,315,315,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,300,2,315,315,315,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,360,0,375,375,375,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,360,1,375,375,375,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,360,2,375,375,375,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,420,0,435,435,435,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,420,1,435,435,435,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,420,2,435,435,435,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,480,0,495,495,495,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,480,1,495,495,495,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,480,2,495,495,495,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,540,0,555,555,555,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,540,1,555,555,555,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,540,2,555,555,555,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,600,0,615,615,615,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,600,1,615,615,615,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",12,600,2,615,615,615,6,6,6,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,60,0,75,75,75,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,60,1,75,75,75,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,60,2,75,75,75,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,120,0,135,135,135,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,120,1,135,135,135,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,120,2,135,135,135,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,180,0,195,195,195,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,180,1,195,195,195,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,180,2,195,195,195,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,240,0,255,255,255,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,240,1,255,255,255,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,240,2,255,255,255,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,300,0,315,315,315,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,300,1,315,315,315,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,300,2,315,315,315,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,360,0,375,375,375,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,360,1,375,375,375,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,360,2,375,375,375,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,420,0,435,435,435,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,420,1,435,435,435,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,420,2,435,435,435,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,480,0,495,495,495,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,480,1,495,495,495,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,480,2,495,495,495,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,540,0,555,555,555,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,540,1,555,555,555,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,540,2,555,555,555,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,600,0,615,615,615,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,600,1,615,615,615,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",13,600,2,615,615,615,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,60,0,75,75,75,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,60,1,75,75,75,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,60,2,75,75,75,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,120,0,135,135,135,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,120,1,135,135,135,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,120,2,135,135,135,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,180,0,195,195,195,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,180,1,195,195,195,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,180,2,195,195,195,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,240,0,255,255,255,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,240,1,255,255,255,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,240,2,255,255,255,0,0,0,77,0,0,0,0,0,0,0,0
"JasPer","Honggfuzz",14,300,0,315,315,315,0,0,0,77,0,0,0,0,0,0,0,0
